Row	Latitude	Longitude	Date	Discharge	Precipitation	Temperature	Evaporation
5460	51.296	6.7686	2014-12-12 00:00:00Z	1410	9.6	8.4	9.2
5461	51.296	6.7686	2014-12-13 00:00:00Z	1570	0	4.3	7.4
5462	51.296	6.7686	2014-12-14 00:00:00Z	1950	0	2	6.2
5463	51.296	6.7686	2014-12-15 00:00:00Z	2310	2.3	3.9	7.1
5464	51.296	6.7686	2014-12-16 00:00:00Z	2390	3.5	5.4	7.9
5465	51.296	6.7686	2014-12-17 00:00:00Z	2230	5.3	6.5	9.2
5466	51.296	6.7686	2014-12-18 00:00:00Z	2120	0.1	11.4	12.4
5467	51.296	6.7686	2014-12-19 00:00:00Z	2170	5	9.3	10.2
5468	51.296	6.7686	2014-12-20 00:00:00Z	2410	1.2	5.8	7.4
5469	51.296	6.7686	2014-12-21 00:00:00Z	2890	0.5	6.2	8.4
5470	51.296	6.7686	2014-12-22 00:00:00Z	3200	0.1	9.9	10.2
5471	51.296	6.7686	2014-12-23 00:00:00Z	3120	0	10.8	10.3
5472	51.296	6.7686	2014-12-24 00:00:00Z	2850	3.4	8	9
5473	51.296	6.7686	2014-12-25 00:00:00Z	2590	2.5	4.1	7
5474	51.296	6.7686	2014-12-26 00:00:00Z	2420	2.6	2.5	6.8
5475	51.296	6.7686	2014-12-27 00:00:00Z	2290	7.2	1.1	5.6
5476	51.296	6.7686	2014-12-28 00:00:00Z	2170	2.1	-2.8	3.7
5477	51.296	6.7686	2014-12-29 00:00:00Z	2140	1.1	0.2	5.5
5478	51.296	6.7686	2014-12-30 00:00:00Z	2190	0.1	2.8	6.6
5479	51.296	6.7686	2014-12-31 00:00:00Z	2120	0.1	3	7.2
5480	51.296	6.7686	2015-01-01 00:00:00Z	1980	2.8	1.7	6
5481	51.296	6.7686	2015-01-02 00:00:00Z	1930	1.1	5.6	7
5482	51.296	6.7686	2015-01-03 00:00:00Z	1950	4.2	2.7	6.6
5483	51.296	6.7686	2015-01-04 00:00:00Z	2090	0	2.7	6.5
5484	51.296	6.7686	2015-01-05 00:00:00Z	2660	0	2.7	6.3
5485	51.296	6.7686	2015-01-06 00:00:00Z	3670	1.6	2.7	5.7
5486	51.296	6.7686	2015-01-07 00:00:00Z	4120	3.7	4	7.1
5487	51.296	6.7686	2015-01-08 00:00:00Z	3840	20.9	5.7	8.6
5488	51.296	6.7686	2015-01-09 00:00:00Z	3530	6.7	8.9	9.7
5489	51.296	6.7686	2015-01-10 00:00:00Z	3650	3.1	10.9	10.2
5490	51.296	6.7686	2015-01-11 00:00:00Z	4000	0.3	4.8	6.3
5491	51.296	6.7686	2015-01-12 00:00:00Z	4260	0.1	7.9	8.2
5492	51.296	6.7686	2015-01-13 00:00:00Z	4460	5.1	9.6	8.9
5493	51.296	6.7686	2015-01-14 00:00:00Z	4440	2.5	4.4	6.8
5494	51.296	6.7686	2015-01-15 00:00:00Z	4160	3.3	8.1	8.4
5495	51.296	6.7686	2015-01-16 00:00:00Z	3980	0	5.9	7.2
5496	51.296	6.7686	2015-01-17 00:00:00Z	3860	0	2.2	6.1
5497	51.296	6.7686	2015-01-18 00:00:00Z	3820	0	2.6	5.4
5498	51.296	6.7686	2015-01-19 00:00:00Z	3930	0	0.3	5.3
5499	51.296	6.7686	2015-01-20 00:00:00Z	3900	0	1	5.3
5500	51.296	6.7686	2015-01-21 00:00:00Z	3630	0	0.7	4.7
5501	51.296	6.7686	2015-01-22 00:00:00Z	3340	0	0.6	5
5502	51.296	6.7686	2015-01-23 00:00:00Z	3100	0	-0.3	5.1
5503	51.296	6.7686	2015-01-24 00:00:00Z	2890	6.2	0.5	5.8
5504	51.296	6.7686	2015-01-25 00:00:00Z	2660	4	0.1	6
5505	51.296	6.7686	2015-01-26 00:00:00Z	2550	5.7	3.9	7.6
5506	51.296	6.7686	2015-01-27 00:00:00Z	2470	0.9	3.7	7.1
5507	51.296	6.7686	2015-01-28 00:00:00Z	2560	3	4.5	7.1
5508	51.296	6.7686	2015-01-29 00:00:00Z	2670	2.8	3	6
5509	51.296	6.7686	2015-01-30 00:00:00Z	2830	2.3	1.4	5.9
5510	51.296	6.7686	2015-01-31 00:00:00Z	3090	0.1	1.6	5.9
5511	51.296	6.7686	2015-02-01 00:00:00Z	3350	5.1	1.7	6.5
5512	51.296	6.7686	2015-02-02 00:00:00Z	3410	2.3	1.2	6.2
5513	51.296	6.7686	2015-02-03 00:00:00Z	3210	0.8	0.9	6
5514	51.296	6.7686	2015-02-04 00:00:00Z	2990	0	-0.9	5
5515	51.296	6.7686	2015-02-05 00:00:00Z	2780	0	-1.9	4.2
5516	51.296	6.7686	2015-02-06 00:00:00Z	2550	0	-0.6	4.1
5517	51.296	6.7686	2015-02-07 00:00:00Z	2350	0.3	0.7	5.2
5518	51.296	6.7686	2015-02-08 00:00:00Z	2220	0.1	3.7	6.1
5519	51.296	6.7686	2015-02-09 00:00:00Z	2100	1	4.7	7.8
5520	51.296	6.7686	2015-02-10 00:00:00Z	2020	0	5.3	8.1
5521	51.296	6.7686	2015-02-11 00:00:00Z	1970	0	3.9	6.5
5522	51.296	6.7686	2015-02-12 00:00:00Z	1950	0	3	6.1
5523	51.296	6.7686	2015-02-13 00:00:00Z	1950	0	4.1	6.1
5524	51.296	6.7686	2015-02-14 00:00:00Z	1960	0	6.1	6.7
5525	51.296	6.7686	2015-02-15 00:00:00Z	1930	0	2.6	5.9
5526	51.296	6.7686	2015-02-16 00:00:00Z	1910	0	2.7	5.5
5527	51.296	6.7686	2015-02-17 00:00:00Z	1900	0.3	2.7	7.1
5528	51.296	6.7686	2015-02-18 00:00:00Z	1880	0	3.4	6.8
5529	51.296	6.7686	2015-02-19 00:00:00Z	1810	0	2.3	5.7
5530	51.296	6.7686	2015-02-20 00:00:00Z	1760	9.4	5.5	7.4
5531	51.296	6.7686	2015-02-21 00:00:00Z	1730	1	4.1	7.2
5532	51.296	6.7686	2015-02-22 00:00:00Z	1720	7.2	3	6.2
5533	51.296	6.7686	2015-02-23 00:00:00Z	1790	6.7	3.5	6.9
5534	51.296	6.7686	2015-02-24 00:00:00Z	1860	3.6	4.3	6.8
5535	51.296	6.7686	2015-02-25 00:00:00Z	1970	0.2	4.4	7.2
5536	51.296	6.7686	2015-02-26 00:00:00Z	2110	12.9	6.2	7.9
5537	51.296	6.7686	2015-02-27 00:00:00Z	2250	0.6	5.2	7
5538	51.296	6.7686	2015-02-28 00:00:00Z	2400	2.7	3.8	5.5
5539	51.296	6.7686	2015-03-01 00:00:00Z	2550	0.8	7.9	7.7
5540	51.296	6.7686	2015-03-02 00:00:00Z	2590	3.6	5.6	6.2
5541	51.296	6.7686	2015-03-03 00:00:00Z	2620	3.1	4.5	6.6
5542	51.296	6.7686	2015-03-04 00:00:00Z	2820	1.9	3.9	6.6
5543	51.296	6.7686	2015-03-05 00:00:00Z	3290	0	4.9	6.9
5544	51.296	6.7686	2015-03-06 00:00:00Z	3460	0	5.3	6.7
5545	51.296	6.7686	2015-03-07 00:00:00Z	3210	0	7.4	6.5
5546	51.296	6.7686	2015-03-08 00:00:00Z	2890	0	10.7	6.2
5547	51.296	6.7686	2015-03-09 00:00:00Z	2700	0.2	7.9	9.3
5548	51.296	6.7686	2015-03-10 00:00:00Z	2510	0.4	8.1	8.6
5549	51.296	6.7686	2015-03-11 00:00:00Z	2350	0	4	6.1
5550	51.296	6.7686	2015-03-12 00:00:00Z	2240	0	5.2	6
5551	51.296	6.7686	2015-03-13 00:00:00Z	2160	0	4.1	5.2
5552	51.296	6.7686	2015-03-14 00:00:00Z	2130	0.2	3.5	6.2
5553	51.296	6.7686	2015-03-15 00:00:00Z	2080	0.2	5.7	7.2
5554	51.296	6.7686	2015-03-16 00:00:00Z	2030	0	7	7
5555	51.296	6.7686	2015-03-17 00:00:00Z	1990	0	8.9	7.2
5556	51.296	6.7686	2015-03-18 00:00:00Z	1920	0	8.7	8.4
5557	51.296	6.7686	2015-03-19 00:00:00Z	1850	0	6.1	8.4
5558	51.296	6.7686	2015-03-20 00:00:00Z	1780	1.1	3.4	7.1
5559	51.296	6.7686	2015-03-21 00:00:00Z	1750	8.4	5	7.9
5560	51.296	6.7686	2015-03-22 00:00:00Z	1740	0	4.5	6.2
5561	51.296	6.7686	2015-03-23 00:00:00Z	1720	0	5.8	6.4
5562	51.296	6.7686	2015-03-24 00:00:00Z	1690	1.3	7.8	7.3
5563	51.296	6.7686	2015-03-25 00:00:00Z	1670	1	6.4	8.5
5564	51.296	6.7686	2015-03-26 00:00:00Z	1680	1.9	6	7.4
5565	51.296	6.7686	2015-03-27 00:00:00Z	1670	0	6.8	7.1
5566	51.296	6.7686	2015-03-28 00:00:00Z	1650	3.3	7.4	8.9
5567	51.296	6.7686	2015-03-29 00:00:00Z	1650	14.5	10.1	10.4
5568	51.296	6.7686	2015-03-30 00:00:00Z	1720	14.3	7.2	6.6
5569	51.296	6.7686	2015-03-31 00:00:00Z	1890	4.5	8.8	8.1
5570	51.296	6.7686	2015-04-01 00:00:00Z	2250	4.1	6	6.4
5571	51.296	6.7686	2015-04-02 00:00:00Z	3060	0.7	6.3	6.6
5572	51.296	6.7686	2015-04-03 00:00:00Z	3600	0.7	6.8	6.1
5573	51.296	6.7686	2015-04-04 00:00:00Z	3760	0.5	5.9	5.9
5574	51.296	6.7686	2015-04-05 00:00:00Z	3770	0	5	5.4
5575	51.296	6.7686	2015-04-06 00:00:00Z	3680	0.1	4.8	7.2
5576	51.296	6.7686	2015-04-07 00:00:00Z	3540	0	6.1	6.7
5577	51.296	6.7686	2015-04-08 00:00:00Z	3340	0	7.4	8.1
5578	51.296	6.7686	2015-04-09 00:00:00Z	3120	0	11.1	8.7
5579	51.296	6.7686	2015-04-10 00:00:00Z	2840	0	14	8.8
5580	51.296	6.7686	2015-04-11 00:00:00Z	2590	0.2	11.7	9.4
5581	51.296	6.7686	2015-04-12 00:00:00Z	2400	0	10.3	7.6
5582	51.296	6.7686	2015-04-13 00:00:00Z	2270	0	9.7	7.1
5583	51.296	6.7686	2015-04-14 00:00:00Z	2160	0	13.5	9.2
5584	51.296	6.7686	2015-04-15 00:00:00Z	2070	0	16.1	10.3
5585	51.296	6.7686	2015-04-16 00:00:00Z	2000	0	11.6	8.6
5586	51.296	6.7686	2015-04-17 00:00:00Z	1950	0	8.7	6.6
5587	51.296	6.7686	2015-04-18 00:00:00Z	1900	0	8.1	6.1
5588	51.296	6.7686	2015-04-19 00:00:00Z	1870	0	9.6	7
5589	51.296	6.7686	2015-04-20 00:00:00Z	1880	0	12.6	7.3
5590	51.296	6.7686	2015-04-21 00:00:00Z	1960	0	12.6	8
5591	51.296	6.7686	2015-04-22 00:00:00Z	1950	0	8.9	8.3
5592	51.296	6.7686	2015-04-23 00:00:00Z	1860	0	9.6	8.3
5593	51.296	6.7686	2015-04-24 00:00:00Z	1790	1.8	13.9	8.9
5594	51.296	6.7686	2015-04-25 00:00:00Z	1750	5.2	13.1	12.6
5595	51.296	6.7686	2015-04-26 00:00:00Z	1720	10.7	13.6	12.8
5596	51.296	6.7686	2015-04-27 00:00:00Z	1720	0.1	9	9.1
5597	51.296	6.7686	2015-04-28 00:00:00Z	1780	0	6.9	6.3
5598	51.296	6.7686	2015-04-29 00:00:00Z	1860	0.8	9.3	6.5
5599	51.296	6.7686	2015-04-30 00:00:00Z	1840	2.3	8.9	8.8
5600	51.296	6.7686	2015-05-01 00:00:00Z	2000	0	8.2	7
5601	51.296	6.7686	2015-05-02 00:00:00Z	2130	0	10.6	7.2
5602	51.296	6.7686	2015-05-03 00:00:00Z	2130	8.3	13.8	13.2
5603	51.296	6.7686	2015-05-04 00:00:00Z	2580	3.2	16.7	13.3
5604	51.296	6.7686	2015-05-05 00:00:00Z	3300	0.4	17.2	13.5
5605	51.296	6.7686	2015-05-06 00:00:00Z	3860	0.8	13	9.4
5606	51.296	6.7686	2015-05-07 00:00:00Z	3990	0	11.9	9.6
5607	51.296	6.7686	2015-05-08 00:00:00Z	3810	0	14.7	9.9
5608	51.296	6.7686	2015-05-09 00:00:00Z	3670	0.1	15.8	11.1
5609	51.296	6.7686	2015-05-10 00:00:00Z	3530	0	14.3	10.2
5610	51.296	6.7686	2015-05-11 00:00:00Z	3360	0	18.7	12
5611	51.296	6.7686	2015-05-12 00:00:00Z	3190	0	17.4	11.8
5612	51.296	6.7686	2015-05-13 00:00:00Z	3020	0	13.6	9
5613	51.296	6.7686	2015-05-14 00:00:00Z	2890	0	12.4	8.2
5614	51.296	6.7686	2015-05-15 00:00:00Z	2780	0	12.8	8.8
5615	51.296	6.7686	2015-05-16 00:00:00Z	2690	1	9.6	10.4
5616	51.296	6.7686	2015-05-17 00:00:00Z	2690	0	11.9	9.2
5617	51.296	6.7686	2015-05-18 00:00:00Z	2680	0.7	14.2	9.7
5618	51.296	6.7686	2015-05-19 00:00:00Z	2710	0.6	11.4	8.8
5619	51.296	6.7686	2015-05-20 00:00:00Z	2680	0.2	10.9	8.3
5620	51.296	6.7686	2015-05-21 00:00:00Z	2600	0	11.7	8.6
5621	51.296	6.7686	2015-05-22 00:00:00Z	2530	0	14.4	9.6
5622	51.296	6.7686	2015-05-23 00:00:00Z	2470	0	14.1	11.6
5623	51.296	6.7686	2015-05-24 00:00:00Z	2440	0.4	13.9	9.7
5624	51.296	6.7686	2015-05-25 00:00:00Z	2440	1.2	12.4	10.6
5625	51.296	6.7686	2015-05-26 00:00:00Z	2380	0	11.7	8.7
5626	51.296	6.7686	2015-05-27 00:00:00Z	2290	0	13.8	8.5
5627	51.296	6.7686	2015-05-28 00:00:00Z	2210	1	14.4	11.1
5628	51.296	6.7686	2015-05-29 00:00:00Z	2170	2.8	12.9	10.1
5629	51.296	6.7686	2015-05-30 00:00:00Z	2220	4	10.6	10
5630	51.296	6.7686	2015-05-31 00:00:00Z	2190	3.1	14.6	12.1
5631	51.296	6.7686	2015-06-01 00:00:00Z	2080	0.5	13.4	10.1
5632	51.296	6.7686	2015-06-02 00:00:00Z	1980	0.5	16.5	12.7
5633	51.296	6.7686	2015-06-03 00:00:00Z	1930	0	16.5	11.6
5634	51.296	6.7686	2015-06-04 00:00:00Z	1850	0	16.9	11.3
5635	51.296	6.7686	2015-06-05 00:00:00Z	1780	2.8	23.6	14.3
5636	51.296	6.7686	2015-06-06 00:00:00Z	1740	0	18	13.9
5637	51.296	6.7686	2015-06-07 00:00:00Z	1720	0	15.4	9.1
5638	51.296	6.7686	2015-06-08 00:00:00Z	1680	0	14.2	8.9
5639	51.296	6.7686	2015-06-09 00:00:00Z	1690	0	12.8	8.5
5640	51.296	6.7686	2015-06-10 00:00:00Z	1780	0	17.2	10.5
5641	51.296	6.7686	2015-06-11 00:00:00Z	1940	0	19.6	11
5642	51.296	6.7686	2015-06-12 00:00:00Z	1930	0.1	21.5	14
5643	51.296	6.7686	2015-06-13 00:00:00Z	1920	2.4	19.5	14.7
5644	51.296	6.7686	2015-06-14 00:00:00Z	1890	0	17.8	12.9
5645	51.296	6.7686	2015-06-15 00:00:00Z	1850	0	15.9	10.1
5646	51.296	6.7686	2015-06-16 00:00:00Z	1810	0	12.7	8.6
5647	51.296	6.7686	2015-06-17 00:00:00Z	1780	5	16.2	10.6
5648	51.296	6.7686	2015-06-18 00:00:00Z	1940	0	16.6	13
5649	51.296	6.7686	2015-06-19 00:00:00Z	2160	8.8	12.2	11.6
5650	51.296	6.7686	2015-06-20 00:00:00Z	2160	0.2	12.9	11
5651	51.296	6.7686	2015-06-21 00:00:00Z	2080	1.1	16	13.5
5652	51.296	6.7686	2015-06-22 00:00:00Z	2050	25.6	12.2	12.9
5653	51.296	6.7686	2015-06-23 00:00:00Z	2120	2	12.1	12.1
5654	51.296	6.7686	2015-06-24 00:00:00Z	2200	0	14.8	12
5655	51.296	6.7686	2015-06-25 00:00:00Z	2220	0	18.9	12.9
5656	51.296	6.7686	2015-06-26 00:00:00Z	2230	3.8	21.3	15
5657	51.296	6.7686	2015-06-27 00:00:00Z	2250	1	19.4	15.1
5658	51.296	6.7686	2015-06-28 00:00:00Z	2180	0	19.1	12.2
5659	51.296	6.7686	2015-06-29 00:00:00Z	2080	0	21	14.1
5660	51.296	6.7686	2015-06-30 00:00:00Z	1970	0	21.7	13.8
5661	51.296	6.7686	2015-07-01 00:00:00Z	1830	0	26.5	14.7
5662	51.296	6.7686	2015-07-02 00:00:00Z	1740	0	30	19
5663	51.296	6.7686	2015-07-03 00:00:00Z	1670	0	26.5	21.3
5664	51.296	6.7686	2015-07-04 00:00:00Z	1630	0.2	29.4	20.7
5665	51.296	6.7686	2015-07-05 00:00:00Z	1590	12.2	22.6	19.6
5666	51.296	6.7686	2015-07-06 00:00:00Z	1540	0	20	13.5
5667	51.296	6.7686	2015-07-07 00:00:00Z	1490	0.7	22.8	14.9
5668	51.296	6.7686	2015-07-08 00:00:00Z	1460	8	16	14.2
5669	51.296	6.7686	2015-07-09 00:00:00Z	1450	0.2	14.8	11.2
5670	51.296	6.7686	2015-07-10 00:00:00Z	1440	0	15.8	10.2
5671	51.296	6.7686	2015-07-11 00:00:00Z	1440	0	21.4	11.5
5672	51.296	6.7686	2015-07-12 00:00:00Z	1420	1.6	16.6	15
5673	51.296	6.7686	2015-07-13 00:00:00Z	1380	3.3	17.1	17.1
5674	51.296	6.7686	2015-07-14 00:00:00Z	1350	0.3	18.3	18.3
5675	51.296	6.7686	2015-07-15 00:00:00Z	1310	0.2	19.9	18.7
5676	51.296	6.7686	2015-07-16 00:00:00Z	1280	0	21.5	18.1
5677	51.296	6.7686	2015-07-17 00:00:00Z	1270	0.1	26.4	17.6
5678	51.296	6.7686	2015-07-18 00:00:00Z	1230	7.6	20.7	14.5
5679	51.296	6.7686	2015-07-19 00:00:00Z	1250	0	17.9	16.3
5680	51.296	6.7686	2015-07-20 00:00:00Z	1260	1.3	19	18.7
5681	51.296	6.7686	2015-07-21 00:00:00Z	1230	0	22.7	20.1
5682	51.296	6.7686	2015-07-22 00:00:00Z	1210	0	20.9	15.7
5683	51.296	6.7686	2015-07-23 00:00:00Z	1160	0	19	13.3
5684	51.296	6.7686	2015-07-24 00:00:00Z	1140	3.8	21.3	14.3
5685	51.296	6.7686	2015-07-25 00:00:00Z	1180	2.1	16.4	15
5686	51.296	6.7686	2015-07-26 00:00:00Z	1210	3.3	15.8	11.5
5687	51.296	6.7686	2015-07-27 00:00:00Z	1220	0.3	16.9	15
5688	51.296	6.7686	2015-07-28 00:00:00Z	1240	0.8	15.3	11.8
5689	51.296	6.7686	2015-07-29 00:00:00Z	1210	2.2	14.4	11.4
5690	51.296	6.7686	2015-07-30 00:00:00Z	1170	0.7	14.1	11.8
5691	51.296	6.7686	2015-07-31 00:00:00Z	1130	0	14.3	9.5
5692	51.296	6.7686	2015-08-01 00:00:00Z	1120	0	18	10.4
5693	51.296	6.7686	2015-08-02 00:00:00Z	1090	0	19.8	11.3
5694	51.296	6.7686	2015-08-03 00:00:00Z	1080	0.2	25.7	13.6
5695	51.296	6.7686	2015-08-04 00:00:00Z	1060	8.3	19.7	16.4
5696	51.296	6.7686	2015-08-05 00:00:00Z	1060	0	19.8	13.8
5697	51.296	6.7686	2015-08-06 00:00:00Z	1030	2.7	25.7	16
5698	51.296	6.7686	2015-08-07 00:00:00Z	1010	5.4	23.8	19.7
5699	51.296	6.7686	2015-08-08 00:00:00Z	970	0	20	19.9
5700	51.296	6.7686	2015-08-09 00:00:00Z	938	1.3	19.9	16.7
5701	51.296	6.7686	2015-08-10 00:00:00Z	937	14.6	17	16.8
5702	51.296	6.7686	2015-08-11 00:00:00Z	987	0	19.8	17.9
5703	51.296	6.7686	2015-08-12 00:00:00Z	972	0	21.7	20
5704	51.296	6.7686	2015-08-13 00:00:00Z	984	3.9	24.2	21.4
5705	51.296	6.7686	2015-08-14 00:00:00Z	988	0	22.4	20.2
5706	51.296	6.7686	2015-08-15 00:00:00Z	986	12.1	19.7	17.9
5707	51.296	6.7686	2015-08-16 00:00:00Z	993	22.9	15.2	16.5
5708	51.296	6.7686	2015-08-17 00:00:00Z	1050	18.4	13.9	15.1
5709	51.296	6.7686	2015-08-18 00:00:00Z	1110	0	14.9	13.8
5710	51.296	6.7686	2015-08-19 00:00:00Z	1120	0	16.2	12.4
5711	51.296	6.7686	2015-08-20 00:00:00Z	1100	0	18.6	13.5
5712	51.296	6.7686	2015-08-21 00:00:00Z	1100	0	19.8	14.3
5713	51.296	6.7686	2015-08-22 00:00:00Z	1090	0	20.5	12.9
5714	51.296	6.7686	2015-08-23 00:00:00Z	1110	13.7	21.5	13
5715	51.296	6.7686	2015-08-24 00:00:00Z	1140	9.3	19.5	17
5716	51.296	6.7686	2015-08-25 00:00:00Z	1120	0.5	17.1	13.5
5717	51.296	6.7686	2015-08-26 00:00:00Z	1110	0.8	22.5	15.5
5718	51.296	6.7686	2015-08-27 00:00:00Z	1110	22.7	16.8	16.4
5719	51.296	6.7686	2015-08-28 00:00:00Z	1160	0	16.4	14.4
5720	51.296	6.7686	2015-08-29 00:00:00Z	1140	0	18.7	16
5721	51.296	6.7686	2015-08-30 00:00:00Z	1130	0	24	22.4
5722	51.296	6.7686	2015-08-31 00:00:00Z	1050	0.2	24.6	19.5
5723	51.296	6.7686	2015-09-01 00:00:00Z	1020	12	16.6	15.9
5724	51.296	6.7686	2015-09-02 00:00:00Z	1080	0.5	14.4	12.7
5725	51.296	6.7686	2015-09-03 00:00:00Z	1120	0	13.8	12.8
5726	51.296	6.7686	2015-09-04 00:00:00Z	1050	1.8	13.5	11.9
5727	51.296	6.7686	2015-09-05 00:00:00Z	1010	3.2	13.1	12.9
5728	51.296	6.7686	2015-09-06 00:00:00Z	991	0.7	12.7	10.9
5729	51.296	6.7686	2015-09-07 00:00:00Z	969	1.2	14	13.8
5730	51.296	6.7686	2015-09-08 00:00:00Z	956	1.2	13.7	13.4
5731	51.296	6.7686	2015-09-09 00:00:00Z	944	0	14.1	12.3
5732	51.296	6.7686	2015-09-10 00:00:00Z	933	0	14.1	11.3
5733	51.296	6.7686	2015-09-11 00:00:00Z	911	0	13.9	11.2
5734	51.296	6.7686	2015-09-12 00:00:00Z	888	6.1	15.7	14.6
5735	51.296	6.7686	2015-09-13 00:00:00Z	901	1	17.3	16.9
5736	51.296	6.7686	2015-09-14 00:00:00Z	884	2.6	16.6	14.7
5737	51.296	6.7686	2015-09-15 00:00:00Z	884	2.1	13.9	10.7
5738	51.296	6.7686	2015-09-16 00:00:00Z	905	13.1	15.5	15.5
5739	51.296	6.7686	2015-09-17 00:00:00Z	1010	3.4	15.3	13.9
5740	51.296	6.7686	2015-09-18 00:00:00Z	1240	0	14.7	12.8
5741	51.296	6.7686	2015-09-19 00:00:00Z	1270	0.7	14.3	13.6
5742	51.296	6.7686	2015-09-20 00:00:00Z	1180	0	13.3	12.6
5743	51.296	6.7686	2015-09-21 00:00:00Z	1160	0.8	14.2	12
5744	51.296	6.7686	2015-09-22 00:00:00Z	1120	12.6	12.8	13
5745	51.296	6.7686	2015-09-23 00:00:00Z	1110	1.2	12.5	13.1
5746	51.296	6.7686	2015-09-24 00:00:00Z	1150	0.1	13.8	12.3
5747	51.296	6.7686	2015-09-25 00:00:00Z	1160	0	12.8	12.4
5748	51.296	6.7686	2015-09-26 00:00:00Z	1150	0	11.5	10.9
5749	51.296	6.7686	2015-09-27 00:00:00Z	1130	0	11	10.2
5750	51.296	6.7686	2015-09-28 00:00:00Z	1140	0	11.6	10.3
5751	51.296	6.7686	2015-09-29 00:00:00Z	1100	0	12	9.9
5752	51.296	6.7686	2015-09-30 00:00:00Z	1050	0	12.2	9.5
5753	51.296	6.7686	2015-10-01 00:00:00Z	1020	0	10.7	8.7
5754	51.296	6.7686	2015-10-02 00:00:00Z	987	0	10.4	9
5755	51.296	6.7686	2015-10-03 00:00:00Z	956	0	11.8	10.8
5756	51.296	6.7686	2015-10-04 00:00:00Z	923	0	13.6	12.5
5757	51.296	6.7686	2015-10-05 00:00:00Z	911	9	14	12.9
5758	51.296	6.7686	2015-10-06 00:00:00Z	941	0	16.7	16.7
5759	51.296	6.7686	2015-10-07 00:00:00Z	979	4.2	15.1	14.7
5760	51.296	6.7686	2015-10-08 00:00:00Z	999	4.6	12.5	13.5
5761	51.296	6.7686	2015-10-09 00:00:00Z	1010	0	12.9	12.7
5762	51.296	6.7686	2015-10-10 00:00:00Z	1020	0	11.1	10.8
5763	51.296	6.7686	2015-10-11 00:00:00Z	1020	0	6.9	7.1
5764	51.296	6.7686	2015-10-12 00:00:00Z	990	0	4.8	6.7
5765	51.296	6.7686	2015-10-13 00:00:00Z	939	1.6	3.4	6.5
5766	51.296	6.7686	2015-10-14 00:00:00Z	906	5.5	3.4	6.9
5767	51.296	6.7686	2015-10-15 00:00:00Z	914	10.4	4.5	8.1
5768	51.296	6.7686	2015-10-16 00:00:00Z	936	9.7	6.6	9.1
5769	51.296	6.7686	2015-10-17 00:00:00Z	957	0	6.6	8.7
5770	51.296	6.7686	2015-10-18 00:00:00Z	990	0.6	7.8	9.1
5771	51.296	6.7686	2015-10-19 00:00:00Z	982	0	8.4	10.5
5772	51.296	6.7686	2015-10-20 00:00:00Z	971	0.7	9.1	11
5773	51.296	6.7686	2015-10-21 00:00:00Z	969	1.3	9.8	10.5
5774	51.296	6.7686	2015-10-22 00:00:00Z	980	0.2	11.6	12.6
5775	51.296	6.7686	2015-10-23 00:00:00Z	986	0	11.7	10.6
5776	51.296	6.7686	2015-10-24 00:00:00Z	971	0.3	11.6	10.5
5777	51.296	6.7686	2015-10-25 00:00:00Z	964	0.2	10.8	11.8
5778	51.296	6.7686	2015-10-26 00:00:00Z	926	0	11.1	10.7
5779	51.296	6.7686	2015-10-27 00:00:00Z	910	0	12.3	11.1
5780	51.296	6.7686	2015-10-28 00:00:00Z	891	0	10.3	10.4
5781	51.296	6.7686	2015-10-29 00:00:00Z	871	0	11.7	11.3
5782	51.296	6.7686	2015-10-30 00:00:00Z	870	0	9.7	10.4
5783	51.296	6.7686	2015-10-31 00:00:00Z	863	0	9.2	9.5
5784	51.296	6.7686	2015-11-01 00:00:00Z	846	0	8.6	9.8
5785	51.296	6.7686	2015-11-02 00:00:00Z	837	0	9.5	8.4
5786	51.296	6.7686	2015-11-03 00:00:00Z	835	0	9.3	8.7
5787	51.296	6.7686	2015-11-04 00:00:00Z	839	2	12.2	10.9
5788	51.296	6.7686	2015-11-05 00:00:00Z	840	2	14	13.6
5789	51.296	6.7686	2015-11-06 00:00:00Z	843	1.4	15.4	14.9
5790	51.296	6.7686	2015-11-07 00:00:00Z	841	0.1	17.5	17.1
5791	51.296	6.7686	2015-11-08 00:00:00Z	829	1.8	14.2	13.4
5792	51.296	6.7686	2015-11-09 00:00:00Z	827	0	15	12.7
5793	51.296	6.7686	2015-11-10 00:00:00Z	817	0	13.8	12.7
5794	51.296	6.7686	2015-11-11 00:00:00Z	786	0	12.3	10.8
5795	51.296	6.7686	2015-11-12 00:00:00Z	766	0	13.2	12.1
5796	51.296	6.7686	2015-11-13 00:00:00Z	766	1.5	11.9	10.7
5797	51.296	6.7686	2015-11-14 00:00:00Z	767	4.2	8.6	9
5798	51.296	6.7686	2015-11-15 00:00:00Z	768	4.2	13.4	12.9
5799	51.296	6.7686	2015-11-16 00:00:00Z	795	9.4	12.4	11.7
5800	51.296	6.7686	2015-11-17 00:00:00Z	842	1.1	14.2	13.4
5801	51.296	6.7686	2015-11-18 00:00:00Z	907	0	13.5	10.4
5802	51.296	6.7686	2015-11-19 00:00:00Z	971	7.6	11.3	10.8
5803	51.296	6.7686	2015-11-20 00:00:00Z	1030	0.4	7.9	9
5804	51.296	6.7686	2015-11-21 00:00:00Z	1150	1.1	4.5	7
